candidate_id,degree,gpa,skills,experience_years,certification,projects,soft_skill,location
13458,Data Science,3.13,JavaScript,3,None,1,Problem Solving,Remote
13459,Software Engineering,3.3,Machine Learning,0,Google Cloud,3,Communication,Nairobi
13460,Information Technology,3.89,React,2,None,1,Teamwork,Nairobi
13461,Data Science,3.93,Machine Learning,5,Cisco,0,Problem Solving,Kisumu
13462,Data Science,3.99,SQL,7,None,4,Communication,Kisumu
13463,Computer Science,2.99,C++,7,Google Cloud,3,Teamwork,Remote
13464,Data Science,2.55,React,1,AWS,4,Teamwork,Nairobi
13465,Computer Science,3.51,React,1,Google Cloud,4,Problem Solving,Remote
13466,Information Technology,2.5,C++,5,Google Cloud,1,Teamwork,Mombasa
13467,Software Engineering,3.4,JavaScript,2,None,1,Communication,Remote
13468,Information Technology,2.9,React,6,Google Cloud,5,Problem Solving,Kisumu
13469,Software Engineering,3.34,Flask,1,AWS,4,Leadership,Remote
13470,Computer Science,2.17,C++,0,AWS,2,Problem Solving,Kisumu
13471,Data Science,3.1,C++,5,Cisco,3,Communication,Remote
13472,Data Science,3.57,JavaScript,4,None,6,Communication,Remote
13473,Information Technology,3.05,Machine Learning,0,Cisco,2,Problem Solving,Kisumu
13474,Information Technology,2.26,Flask,7,Google Cloud,2,Problem Solving,Nairobi
13475,Data Science,3.81,SQL,3,Cisco,4,Communication,Kisumu
13476,Data Science,2.01,Machine Learning,6,Google Cloud,1,Problem Solving,Remote
13477,Information Technology,3.76,React,2,AWS,3,Communication,Nairobi
13478,Software Engineering,2.27,Python,3,None,3,Teamwork,Mombasa
13479,Software Engineering,3.14,Machine Learning,0,AWS,4,Leadership,Kisumu
13480,Data Science,2.31,Java,4,None,4,Leadership,Kisumu
13481,Information Technology,2.87,Machine Learning,5,None,0,Teamwork,Remote
13482,Information Technology,3.18,Python,7,Google Cloud,3,Teamwork,Mombasa
13483,Information Technology,3.81,SQL,6,AWS,1,Communication,Remote
13484,Data Science,2.9,Python,6,AWS,6,Problem Solving,Mombasa
13485,Data Science,3.48,Python,6,AWS,6,Teamwork,Nairobi
13486,Computer Science,3.94,Python,3,Cisco,1,Teamwork,Nairobi
13487,Computer Science,2.28,SQL,0,Cisco,3,Leadership,Remote
13488,Computer Science,2.1,C++,3,Cisco,6,Communication,Kisumu
13489,Software Engineering,3.98,Machine Learning,0,None,5,Leadership,Nairobi
13490,Data Science,3.91,SQL,0,Google Cloud,3,Communication,Remote
13491,Data Science,3.27,JavaScript,6,Google Cloud,4,Teamwork,Remote
13492,Software Engineering,3.51,Flask,0,None,6,Problem Solving,Nairobi
13493,Software Engineering,3.24,JavaScript,6,Google Cloud,0,Communication,Kisumu
13494,Computer Science,2.6,Python,1,Cisco,4,Teamwork,Kisumu
13495,Software Engineering,3.04,Java,3,Google Cloud,4,Problem Solving,Nairobi
13496,Software Engineering,2.46,Flask,2,Google Cloud,2,Leadership,Kisumu
13497,Computer Science,3.02,JavaScript,2,Cisco,4,Leadership,Remote
13498,Software Engineering,2.31,Flask,1,Cisco,4,Leadership,Nairobi
13499,Software Engineering,3.61,Flask,0,AWS,2,Communication,Remote
13500,Computer Science,2.12,SQL,5,AWS,4,Communication,Mombasa
13501,Information Technology,3.73,Flask,7,Google Cloud,2,Teamwork,Mombasa
13502,Software Engineering,2.66,Python,6,AWS,2,Communication,Kisumu
13503,Computer Science,2.77,Python,0,Google Cloud,0,Communication,Kisumu
13504,Information Technology,2.59,Machine Learning,6,AWS,3,Problem Solving,Mombasa
13505,Information Technology,3.99,Machine Learning,2,Cisco,5,Leadership,Kisumu
13506,Computer Science,3.88,Java,7,Google Cloud,2,Problem Solving,Remote
13507,Software Engineering,2.11,Flask,6,Google Cloud,0,Communication,Nairobi
13508,Computer Science,3.53,C++,0,Google Cloud,1,Communication,Kisumu
13509,Data Science,3.98,Flask,1,Cisco,0,Teamwork,Nairobi
13510,Software Engineering,2.12,SQL,3,Google Cloud,3,Leadership,Mombasa
13511,Information Technology,3.08,Java,5,Google Cloud,3,Teamwork,Kisumu
13512,Data Science,2.92,Machine Learning,7,None,1,Leadership,Mombasa
13513,Data Science,2.04,Java,2,Cisco,0,Problem Solving,Kisumu
13514,Computer Science,3.13,Java,5,Google Cloud,0,Communication,Nairobi
13515,Data Science,2.49,C++,1,Cisco,2,Communication,Remote
13516,Computer Science,3.25,C++,3,Cisco,5,Teamwork,Remote
13517,Information Technology,3.98,Machine Learning,0,None,0,Leadership,Kisumu
13518,Information Technology,3.8,Java,1,Google Cloud,2,Teamwork,Nairobi
13519,Software Engineering,3.87,Java,0,None,3,Communication,Nairobi
13520,Data Science,3.06,SQL,1,AWS,6,Communication,Mombasa
13521,Information Technology,3.57,Machine Learning,1,None,2,Leadership,Mombasa
13522,Computer Science,2.22,Machine Learning,3,AWS,3,Communication,Remote
13523,Software Engineering,3.25,C++,0,None,6,Leadership,Remote
13524,Information Technology,2.17,Flask,1,Cisco,5,Teamwork,Remote
13525,Software Engineering,2.17,Java,4,Google Cloud,1,Communication,Nairobi
13526,Data Science,2.84,Flask,0,Cisco,3,Leadership,Nairobi
13527,Information Technology,2.4,Java,4,Google Cloud,6,Leadership,Remote
13528,Information Technology,3.71,SQL,6,None,0,Problem Solving,Nairobi
13529,Computer Science,3.87,React,5,None,2,Leadership,Kisumu
13530,Software Engineering,3.79,JavaScript,7,Google Cloud,5,Communication,Nairobi
13531,Information Technology,2.77,React,6,Google Cloud,5,Leadership,Mombasa
13532,Information Technology,3.27,Flask,2,None,3,Leadership,Mombasa
13533,Information Technology,2.45,SQL,1,Cisco,0,Problem Solving,Mombasa
13534,Data Science,2.83,React,6,None,5,Communication,Kisumu
13535,Software Engineering,2.09,SQL,3,Cisco,2,Teamwork,Mombasa
13536,Information Technology,3.43,Python,0,AWS,4,Leadership,Kisumu
13537,Information Technology,3.58,Flask,1,Google Cloud,6,Problem Solving,Nairobi
13538,Data Science,3.67,Java,3,Cisco,4,Leadership,Nairobi
13539,Software Engineering,2.99,React,6,Cisco,1,Leadership,Nairobi
13540,Software Engineering,2.1,Java,3,AWS,3,Leadership,Mombasa
13541,Information Technology,2.25,Flask,3,Cisco,0,Problem Solving,Kisumu
13542,Computer Science,2.34,C++,1,Google Cloud,5,Teamwork,Remote
13543,Computer Science,3.52,Machine Learning,2,AWS,2,Teamwork,Kisumu
13544,Software Engineering,3.93,Machine Learning,5,AWS,5,Leadership,Kisumu
13545,Computer Science,3.5,SQL,5,None,2,Teamwork,Nairobi
13546,Data Science,3.28,Machine Learning,1,Cisco,3,Problem Solving,Kisumu
13547,Computer Science,2.44,Python,0,Cisco,3,Communication,Kisumu
13548,Data Science,3.25,JavaScript,0,Google Cloud,1,Teamwork,Kisumu
13549,Computer Science,3.09,Java,0,AWS,6,Leadership,Kisumu
13550,Information Technology,3.97,C++,4,None,3,Teamwork,Remote
13551,Information Technology,3.88,Machine Learning,7,None,6,Leadership,Remote
13552,Computer Science,3.51,Flask,3,AWS,1,Teamwork,Remote
13553,Information Technology,3.46,Machine Learning,5,None,4,Teamwork,Remote
13554,Information Technology,3.64,Machine Learning,2,Cisco,5,Communication,Remote
13555,Data Science,2.67,React,3,Google Cloud,0,Problem Solving,Remote
13556,Data Science,3.37,Java,6,None,3,Problem Solving,Kisumu
13557,Information Technology,3.07,SQL,3,None,3,Communication,Remote
13558,Information Technology,3.84,SQL,4,Cisco,4,Problem Solving,Remote
13559,Software Engineering,2.77,SQL,1,Google Cloud,3,Leadership,Kisumu
13560,Computer Science,3.14,Python,0,Cisco,0,Teamwork,Remote
13561,Software Engineering,3.37,JavaScript,7,Google Cloud,4,Communication,Mombasa
13562,Data Science,3.03,Java,4,Google Cloud,4,Problem Solving,Mombasa
13563,Information Technology,3.5,SQL,3,AWS,4,Leadership,Mombasa
13564,Data Science,3.84,Python,5,Cisco,2,Problem Solving,Remote
13565,Data Science,3.17,Java,4,Cisco,2,Leadership,Remote
13566,Computer Science,2.32,Machine Learning,7,AWS,6,Teamwork,Mombasa
13567,Software Engineering,2.17,Java,2,Cisco,1,Problem Solving,Kisumu
13568,Information Technology,3.34,React,5,None,2,Problem Solving,Remote
13569,Computer Science,2.26,React,2,Google Cloud,6,Leadership,Mombasa
13570,Software Engineering,3.13,C++,7,AWS,5,Teamwork,Mombasa
13571,Computer Science,2.88,Machine Learning,1,AWS,1,Teamwork,Mombasa
13572,Computer Science,3.76,Flask,6,AWS,2,Problem Solving,Nairobi
13573,Information Technology,3.97,SQL,5,Cisco,3,Teamwork,Nairobi
13574,Information Technology,3.95,Machine Learning,5,AWS,3,Teamwork,Mombasa
13575,Computer Science,3.38,JavaScript,4,AWS,1,Teamwork,Remote
13576,Software Engineering,3.69,SQL,3,Cisco,5,Problem Solving,Remote
13577,Software Engineering,3.49,Machine Learning,6,Cisco,4,Teamwork,Mombasa
13578,Software Engineering,2.73,SQL,4,Google Cloud,0,Problem Solving,Mombasa
13579,Information Technology,3.01,Flask,2,Google Cloud,0,Leadership,Mombasa
13580,Data Science,2.22,JavaScript,1,None,2,Leadership,Remote
13581,Information Technology,3.09,Machine Learning,4,AWS,4,Communication,Nairobi
13582,Information Technology,3.81,React,7,Google Cloud,0,Teamwork,Mombasa
13583,Software Engineering,3.79,React,1,AWS,5,Problem Solving,Mombasa
13584,Data Science,2.54,Java,6,None,3,Leadership,Mombasa
13585,Data Science,2.16,React,4,Cisco,3,Teamwork,Kisumu
13586,Software Engineering,2.97,Java,7,Cisco,2,Teamwork,Nairobi
13587,Software Engineering,3.02,Python,1,Google Cloud,3,Teamwork,Kisumu
13588,Computer Science,3.36,Java,6,None,3,Communication,Remote
13589,Software Engineering,2.67,SQL,2,Google Cloud,1,Teamwork,Mombasa
13590,Computer Science,2.46,SQL,7,None,4,Communication,Kisumu
13591,Data Science,3.26,React,0,AWS,1,Teamwork,Mombasa
13592,Information Technology,3.76,JavaScript,3,Cisco,3,Teamwork,Kisumu
13593,Data Science,3.88,C++,7,None,5,Leadership,Kisumu
13594,Computer Science,3.92,C++,1,AWS,4,Leadership,Mombasa
13595,Data Science,3.67,Python,1,AWS,2,Leadership,Nairobi
13596,Computer Science,2.63,C++,3,None,6,Leadership,Nairobi
13597,Computer Science,2.17,C++,6,Google Cloud,3,Communication,Nairobi
13598,Software Engineering,3.23,React,6,AWS,6,Communication,Remote
13599,Data Science,3.89,SQL,6,Google Cloud,4,Leadership,Mombasa
13600,Information Technology,3.72,Python,6,Google Cloud,0,Leadership,Kisumu
13601,Computer Science,3.02,C++,4,None,5,Teamwork,Nairobi
13602,Computer Science,3.58,Machine Learning,1,None,1,Leadership,Remote
13603,Software Engineering,3.04,Java,7,AWS,1,Problem Solving,Nairobi
13604,Data Science,2.29,Flask,3,None,0,Problem Solving,Kisumu
13605,Data Science,2.87,Flask,4,Google Cloud,3,Communication,Mombasa
13606,Information Technology,3.79,React,1,None,3,Teamwork,Mombasa
13607,Data Science,2.03,Flask,1,AWS,3,Teamwork,Remote
13608,Software Engineering,3.57,SQL,1,AWS,1,Problem Solving,Kisumu
13609,Computer Science,2.49,React,0,Cisco,1,Teamwork,Nairobi
13610,Data Science,2.6,Java,5,Cisco,0,Problem Solving,Remote
13611,Information Technology,3.43,C++,5,AWS,3,Problem Solving,Mombasa
13612,Computer Science,3.9,Machine Learning,3,AWS,2,Problem Solving,Mombasa
13613,Data Science,3.63,SQL,3,Google Cloud,0,Teamwork,Mombasa
13614,Data Science,2.72,React,1,AWS,4,Communication,Nairobi
13615,Computer Science,3.7,Flask,2,AWS,4,Teamwork,Kisumu
13616,Computer Science,2.56,JavaScript,2,Google Cloud,2,Problem Solving,Nairobi
13617,Computer Science,3.5,C++,2,AWS,0,Leadership,Nairobi
13618,Information Technology,3.42,C++,6,Google Cloud,5,Teamwork,Remote
13619,Computer Science,2.29,Flask,3,Cisco,5,Communication,Remote
13620,Data Science,3.57,Python,1,Cisco,4,Problem Solving,Nairobi
13621,Information Technology,3.52,React,4,None,0,Teamwork,Nairobi
13622,Data Science,3.24,JavaScript,2,AWS,2,Teamwork,Kisumu
13623,Information Technology,2.14,React,3,AWS,3,Teamwork,Mombasa
13624,Information Technology,3.36,Flask,0,Google Cloud,4,Communication,Remote
13625,Information Technology,2.22,JavaScript,4,Cisco,1,Communication,Kisumu
13626,Computer Science,3.77,JavaScript,2,Google Cloud,1,Problem Solving,Mombasa
13627,Data Science,2.84,C++,0,None,4,Leadership,Kisumu
13628,Computer Science,3.7,Java,3,AWS,6,Communication,Mombasa
13629,Computer Science,2.79,SQL,7,AWS,5,Teamwork,Nairobi
13630,Software Engineering,3.88,JavaScript,1,None,0,Communication,Remote
13631,Software Engineering,2.85,Machine Learning,5,Cisco,6,Teamwork,Nairobi
13632,Information Technology,2.97,C++,6,Google Cloud,4,Communication,Nairobi
13633,Software Engineering,3.47,Machine Learning,7,AWS,3,Teamwork,Remote
13634,Software Engineering,3.04,Java,3,AWS,1,Problem Solving,Remote
13635,Software Engineering,2.16,Java,7,AWS,0,Communication,Nairobi
13636,Data Science,3.79,React,7,AWS,5,Communication,Kisumu
13637,Information Technology,3.77,Python,3,None,1,Problem Solving,Kisumu
13638,Data Science,2.87,Java,5,Google Cloud,0,Leadership,Mombasa
13639,Data Science,3.96,React,7,Google Cloud,0,Teamwork,Kisumu
13640,Data Science,2.08,SQL,5,Cisco,1,Communication,Kisumu
13641,Data Science,2.51,React,7,AWS,3,Leadership,Nairobi
13642,Computer Science,2.09,JavaScript,2,Cisco,6,Teamwork,Mombasa
13643,Data Science,2.8,Python,7,Cisco,2,Teamwork,Mombasa
13644,Software Engineering,2.74,React,4,AWS,0,Leadership,Nairobi
13645,Data Science,3.98,C++,1,Cisco,1,Problem Solving,Remote
13646,Software Engineering,3.12,React,3,Google Cloud,1,Problem Solving,Kisumu
13647,Information Technology,2.58,React,5,Cisco,0,Communication,Nairobi
13648,Computer Science,2.97,Python,2,Cisco,0,Problem Solving,Mombasa
13649,Computer Science,3.54,Machine Learning,1,Cisco,5,Leadership,Kisumu
13650,Information Technology,3.01,C++,7,None,1,Teamwork,Remote
13651,Computer Science,3.11,React,3,Google Cloud,6,Problem Solving,Remote
13652,Information Technology,2.38,Python,4,None,3,Problem Solving,Kisumu
13653,Data Science,2.6,Machine Learning,3,Google Cloud,1,Leadership,Mombasa
13654,Software Engineering,2.07,Python,0,Google Cloud,5,Communication,Kisumu
13655,Information Technology,2.62,C++,2,AWS,2,Teamwork,Kisumu
13656,Information Technology,2.18,SQL,0,Google Cloud,4,Teamwork,Nairobi
13657,Software Engineering,3.99,Flask,6,None,0,Leadership,Mombasa
13658,Computer Science,2.74,Java,3,Cisco,0,Communication,Mombasa
13659,Data Science,2.15,Java,1,Cisco,3,Problem Solving,Nairobi
13660,Software Engineering,3.1,Java,7,Cisco,1,Communication,Remote
13661,Software Engineering,3.84,SQL,3,Cisco,2,Teamwork,Kisumu
13662,Data Science,2.14,Python,7,AWS,3,Communication,Mombasa
13663,Information Technology,3.1,C++,3,Google Cloud,5,Teamwork,Mombasa
13664,Information Technology,2.07,Machine Learning,0,AWS,0,Leadership,Mombasa
13665,Software Engineering,2.04,Machine Learning,4,None,3,Communication,Remote
13666,Data Science,3.8,Machine Learning,5,AWS,4,Teamwork,Mombasa
13667,Information Technology,2.21,Flask,7,None,3,Communication,Remote
13668,Data Science,2.26,JavaScript,5,Cisco,1,Communication,Remote
13669,Data Science,2.25,JavaScript,1,Cisco,3,Problem Solving,Mombasa
13670,Computer Science,3.37,React,3,Google Cloud,3,Problem Solving,Mombasa
13671,Software Engineering,3.69,Machine Learning,0,AWS,4,Leadership,Kisumu
13672,Computer Science,2.79,Java,2,Cisco,5,Leadership,Nairobi
13673,Information Technology,2.31,Flask,7,AWS,1,Teamwork,Nairobi
13674,Software Engineering,2.09,Python,4,None,1,Teamwork,Kisumu
13675,Data Science,3.97,C++,4,AWS,5,Teamwork,Nairobi
13676,Data Science,2.94,Python,4,Cisco,3,Problem Solving,Nairobi
13677,Information Technology,3.62,Java,2,Google Cloud,5,Leadership,Remote
13678,Data Science,3.55,C++,5,None,5,Leadership,Nairobi
13679,Software Engineering,2.2,Java,1,AWS,0,Leadership,Kisumu
13680,Computer Science,3.95,JavaScript,6,None,1,Leadership,Mombasa
13681,Data Science,3.44,C++,7,Google Cloud,4,Problem Solving,Mombasa
13682,Software Engineering,3.38,Java,7,Google Cloud,2,Leadership,Remote
13683,Computer Science,3.12,SQL,2,Cisco,4,Leadership,Nairobi
13684,Information Technology,3.48,Python,5,Cisco,4,Problem Solving,Mombasa
13685,Computer Science,2.72,Java,4,AWS,3,Problem Solving,Mombasa
13686,Information Technology,3.04,Flask,4,Cisco,5,Leadership,Mombasa
13687,Information Technology,2.38,Flask,0,None,5,Teamwork,Remote
13688,Software Engineering,2.76,Java,2,None,3,Teamwork,Remote
13689,Software Engineering,2.53,Python,2,Google Cloud,6,Leadership,Remote
13690,Computer Science,3.03,JavaScript,6,Google Cloud,4,Problem Solving,Mombasa
13691,Software Engineering,3.56,Flask,0,Cisco,2,Teamwork,Nairobi
13692,Computer Science,3.33,C++,2,Cisco,2,Leadership,Remote
13693,Data Science,2.97,React,5,Cisco,6,Leadership,Kisumu
13694,Data Science,3.09,C++,1,Google Cloud,4,Teamwork,Nairobi
13695,Information Technology,3.45,Python,0,Google Cloud,2,Problem Solving,Mombasa
13696,Information Technology,2.96,Machine Learning,2,Google Cloud,3,Leadership,Kisumu
13697,Software Engineering,2.66,SQL,1,Cisco,1,Problem Solving,Kisumu
13698,Computer Science,2.03,Flask,1,Cisco,3,Communication,Kisumu
13699,Computer Science,3.54,Python,7,Cisco,4,Communication,Mombasa
13700,Data Science,2.08,JavaScript,3,Cisco,2,Teamwork,Mombasa
13701,Data Science,2.71,Flask,5,None,3,Leadership,Kisumu
13702,Information Technology,2.95,Machine Learning,5,Cisco,5,Communication,Mombasa
13703,Computer Science,2.28,SQL,2,Cisco,1,Teamwork,Nairobi
13704,Computer Science,3.64,React,1,Google Cloud,6,Communication,Nairobi
13705,Software Engineering,2.67,SQL,7,Cisco,5,Teamwork,Kisumu
13706,Information Technology,2.16,Flask,5,None,4,Communication,Remote
13707,Information Technology,3.5,Flask,7,AWS,4,Communication,Nairobi
13708,Computer Science,3.98,Machine Learning,4,Cisco,5,Communication,Kisumu
13709,Data Science,2.63,JavaScript,2,Cisco,3,Problem Solving,Remote
13710,Data Science,2.78,SQL,4,None,2,Leadership,Mombasa
13711,Information Technology,2.29,Machine Learning,4,Cisco,6,Teamwork,Mombasa
13712,Information Technology,2.15,Java,1,Cisco,2,Problem Solving,Nairobi
13713,Information Technology,2.02,C++,2,None,4,Problem Solving,Remote
13714,Data Science,3.19,Flask,3,None,5,Communication,Remote
13715,Computer Science,3.91,JavaScript,7,Cisco,4,Communication,Remote
13716,Information Technology,2.24,C++,6,Cisco,0,Teamwork,Remote
13717,Information Technology,2.78,Java,0,AWS,6,Problem Solving,Nairobi
13718,Software Engineering,3.89,JavaScript,4,None,0,Teamwork,Nairobi
13719,Data Science,3.82,JavaScript,6,Google Cloud,0,Problem Solving,Nairobi
13720,Information Technology,2.86,SQL,7,None,2,Communication,Remote
13721,Software Engineering,2.42,React,3,AWS,5,Teamwork,Mombasa
13722,Software Engineering,3.87,Java,7,Cisco,5,Leadership,Remote
13723,Data Science,2.58,Machine Learning,1,AWS,5,Problem Solving,Remote
13724,Information Technology,3.86,JavaScript,1,None,0,Problem Solving,Remote
13725,Data Science,2.26,Python,1,None,4,Problem Solving,Kisumu
13726,Information Technology,3.27,Python,1,Google Cloud,6,Problem Solving,Nairobi
13727,Information Technology,3.1,React,1,AWS,6,Problem Solving,Nairobi
13728,Information Technology,3.19,Machine Learning,4,None,1,Problem Solving,Remote
13729,Data Science,3.55,Flask,1,Cisco,1,Leadership,Remote
13730,Software Engineering,3.68,Flask,7,None,6,Communication,Kisumu
13731,Software Engineering,3.46,C++,7,None,1,Communication,Mombasa
13732,Data Science,2.46,C++,0,None,1,Leadership,Remote
13733,Data Science,3.51,Machine Learning,0,Google Cloud,3,Problem Solving,Mombasa
13734,Software Engineering,2.1,Java,5,AWS,1,Leadership,Kisumu
13735,Software Engineering,2.82,C++,1,None,1,Leadership,Remote
13736,Data Science,2.62,Python,3,None,6,Leadership,Kisumu
13737,Computer Science,3.65,JavaScript,1,AWS,1,Communication,Mombasa
13738,Software Engineering,3.09,JavaScript,1,Cisco,2,Communication,Kisumu
